dataset,outdir,frame,gt_visible,should_pose,candidate_score,pose_confidence,mask_area,bbox_area,depth_valid_ratio,score_margin,semantic,appearance,geometric,visible_ratio,mask_depth_median_abs_error,mask_depth_std,mask_depth_iqr,projected_point_depth_residual,projected_point_depth_valid_ratio,projected_bbox_iou,render_mask_iou_approx,bbox_center_distance,bbox_scale_ratio
SLAM_with_milk_nomilk,improved_recall_recovery,000057,True,True,0.5754287838935852,0.5721,7476,9792.0,0.9752541466024612,0.0033512115478515625,0.6040629744529724,0.6448585391044617,0.47467824816703796,0.9733333587646484,33.79981240125221,13.560831180516388,17.0,7.233900080426849,0.9985,0.7866590300618281,0.7962672931349517,3.093863705117605,1.2571743087082592
SLAM_with_milk_nomilk,improved_recall_recovery,000061,True,True,0.5910391807556152,0.591,4441,6120.0,0.979058770547174,0.02544260025024414,0.6746132969856262,0.7485042214393616,0.3499999940395355,1.0,29.584886605735846,14.434152085385358,25.0,8.135176334181551,0.99925,0.6598280143368621,0.600593471810089,11.692665970046487,0.7912472018586882
SLAM_with_milk_nomilk,improved_recall_recovery,000065,True,True,0.5774470567703247,0.5758,4428,6307.0,0.9749322493224932,0.000832676887512207,0.6384750008583069,0.7265126705169678,0.3585997223854065,0.9599999785423279,29.220184838650198,14.38267341753564,24.0,12.217122837977513,0.99975,0.6579679135095622,0.5561951359907901,12.494887457584383,0.8229330273963574
SLAM_with_milk_nomilk,improved_recall_recovery,000070,True,True,0.5727089643478394,0.5689,4268,5700.0,0.9821930646672915,0.0026804208755493164,0.6276375651359558,0.7438984513282776,0.3419763147830963,0.9800000190734863,30.40311160020076,14.07734020190357,23.0,15.104678585357192,1.0,0.6032813628726562,0.4986492250817574,13.919244042583895,0.7429328727400721
SLAM_with_milk_nomilk,improved_recall_recovery,000074,True,True,0.5762749910354614,0.5651,4104,5650.0,0.9880604288499025,0.011197686195373535,0.6365050077438354,0.742388129234314,0.34373074769973755,0.9733333587646484,30.767018267669528,13.686027149253997,23.0,15.263823062663164,1.0,0.636937300041359,0.4808103866457412,12.556039102848406,0.7236698464478253
SLAM_with_milk_nomilk,improved_recall_recovery,000077,True,True,0.5762680768966675,0.5693,4521,6625.0,0.9818624198186242,0.006125390529632568,0.6119996309280396,0.7296842336654663,0.37923935055732727,0.9599999785423279,32.21357041890701,13.773942803170733,23.0,13.788257587906855,0.99975,0.5871319760293237,0.4849235852953325,15.100969767294236,0.844483172638435
SLAM_with_milk_nomilk,improved_recall_recovery,000082,True,True,0.5958939790725708,0.5756,4274,6254.0,0.9784744969583529,0.01749575138092041,0.6799663305282593,0.7433807849884033,0.3643348217010498,1.0,31.10382931721142,13.952922437700597,24.0,18.3650749718297,0.9995,0.5268345897191895,0.43102977328598746,18.255076273884058,0.8071108802664471
SLAM_with_milk_nomilk,improved_recall_recovery,000087,True,True,0.5891719460487366,0.5892,4337,6000.0,0.9852432557067097,0.007164716720581055,0.6599995493888855,0.742116391658783,0.3592691421508789,0.9733333587646484,14.132497601109321,13.868555775314999,23.0,6.917916960812022,0.99875,0.6503780851315214,0.5739851593190747,12.119463801965521,0.759699353818348
SLAM_with_milk_nomilk,improved_recall_recovery,000091,True,True,0.5925973653793335,0.5646,4438,6200.0,0.9853537629562866,0.026616692543029785,0.6335763931274414,0.7506552934646606,0.3838174343109131,0.95333331823349,21.456127713182013,13.998264294039329,23.0,5.855865110465174,0.99975,0.6118269245068658,0.5427307747182194,13.701816461470735,0.7999231201328211
SLAM_with_milk_nomilk,improved_recall_recovery,000094,True,True,0.5894842743873596,0.5895,4419,6500.0,0.9816700610997964,0.044520676136016846,0.6467641592025757,0.7306365966796875,0.38561561703681946,0.9733333587646484,26.301478741107303,13.638118241884849,21.0,9.237723448549673,0.99975,0.60779208572487,0.5311120603730599,13.968380789370116,0.856136216413754
SLAM_with_milk_nomilk,improved_recall_recovery,000098,True,True,0.5832905769348145,0.5833,4324,6477.0,0.9900555041628122,0.014657139778137207,0.6158809065818787,0.7374164462089539,0.38743454217910767,0.95333331823349,29.430952636797883,13.500596533057822,21.0,12.75310820968457,0.99925,0.6223882323056459,0.499075522685251,13.328735455770577,0.8448890602888827
SLAM_with_milk_nomilk,improved_recall_recovery,000101,True,True,0.5995795726776123,0.5796,4362,6375.0,0.9830353049060064,0.019956529140472412,0.6533439755439758,0.7584288120269775,0.3869660198688507,1.0,30.470127758840476,13.566307238610992,22.0,15.35532088919399,1.0,0.6213765112852262,0.49512367491166076,13.252796006850685,0.8438332800863102
SLAM_with_milk_nomilk,improved_recall_recovery,000103,True,True,0.5934202075004578,0.5465,4302,6174.0,0.9723384472338448,0.04690772294998169,0.647943377494812,0.7472150921821594,0.37791866064071655,0.9666666388511658,31.84559158816819,13.368438493569236,22.0,15.868419108135413,1.0,0.63993802529854,0.5125307837172244,12.41632293579269,0.8200263767509065
SLAM_with_milk_nomilk,improved_recall_recovery,000107,True,True,0.6069566607475281,0.5799,4093,5978.0,0.9912044954800879,0.027024567127227783,0.6792470812797546,0.7626628279685974,0.3758789598941803,0.9866666793823242,34.789643077231176,13.891779532752548,22.0,16.603621013311397,1.0,0.635586485053408,0.5146094215861657,13.151939446390429,0.7943686469824547
SLAM_with_milk_nomilk,improved_recall_recovery,000110,True,True,0.5771878361701965,0.5772,6977,8911.0,0.9760642109789308,0.008433043956756592,0.5938794016838074,0.6563685536384583,0.4766225218772888,0.95333331823349,39.93327227266127,12.198261533736533,15.0,17.08127208536041,0.99925,0.7951429753324407,0.7887554585152838,5.786679229777318,1.1649205800426066
SLAM_with_milk_nomilk,improved_recall_recovery,000114,True,True,0.5942648649215698,0.5702,4296,6192.0,0.9804469273743017,0.024104654788970947,0.6463528871536255,0.7406037449836731,0.38899552822113037,0.9666666388511658,34.13162697722987,13.903232850817338,23.0,17.90151216799711,0.9995,0.617244491139479,0.5065255220417634,13.445394763005764,0.8126691839627812
SLAM_with_milk_nomilk,improved_recall_recovery,000118,True,True,0.5952286124229431,0.5938,4234,6273.0,0.9839395370807746,0.0061615705490112305,0.6587743163108826,0.7322278618812561,0.3891891837120056,0.9733333587646484,16.255561807660342,13.486365176311727,22.0,10.018929348803113,0.9985,0.6524805414884708,0.5628856890978549,10.045941422831588,0.7861511743868004
SLAM_with_milk_nomilk,improved_recall_recovery,000122,True,True,0.6028597354888916,0.5537,4244,5856.0,0.9842130065975495,0.03505873680114746,0.6653061509132385,0.7648235559463501,0.378449410200119,1.0,0.306123719901052,13.132846403519283,22.0,24.774059327522707,0.9985,0.6119114489145442,0.5438571428571428,10.775283094055368,0.7365164266230956
SLAM_with_milk_nomilk,improved_recall_recovery,000127,True,True,0.5898381471633911,0.5795,3937,5428.0,0.9903479806959614,0.04132223129272461,0.6699935793876648,0.7416909337043762,0.3498297333717346,0.9666666388511658,7.401019582064237,12.823730782059759,22.0,38.41806983231015,0.9075,0.5408796316877653,0.5019032849288031,14.718640291676657,0.6620473446944495
SLAM_with_milk_nomilk,improved_recall_recovery,000131,True,True,0.5888078212738037,0.5874,4434,5782.0,0.9806044203879116,0.03669458627700806,0.662627637386322,0.7056869268417358,0.3968290090560913,0.9933333396911621,11.495654183419902,12.31116705638637,20.0,46.58741606901276,0.998,0.6106639048340546,0.5802241452688325,11.350571948666074,0.7131050761486515
SLAM_with_milk_nomilk,improved_recall_recovery,000136,True,True,0.6224474310874939,0.6224,4040,5658.0,0.9861386138613861,0.027233898639678955,0.6167232394218445,0.7088050246238708,0.5418139100074768,1.0,15.612183764144788,12.248462033263092,20.0,49.696617310884676,0.9115,0.6095980366236976,0.5449470369310049,9.737200654104775,0.7112224553752259
SLAM_with_milk_nomilk,improved_recall_recovery,000140,True,True,0.6048904061317444,0.5718,3858,5593.0,0.9712286158631416,0.03993934392929077,0.6615673899650574,0.7599241733551025,0.39175862073898315,0.9933333396911621,16.362927991615948,12.679901118603482,21.0,55.706057492983575,0.89,0.6030224325665561,0.5197892938496583,10.046619249607645,0.6818459371218386
SLAM_with_milk_nomilk,improved_recall_recovery,000143,True,True,0.5947277545928955,0.5947,4646,7392.0,0.9636246233318984,0.004910707473754883,0.5969830751419067,0.7138736248016357,0.46465516090393066,0.9333333373069763,0.4408989220894455,12.595107014599456,20.0,29.205545775473638,0.99825,0.7610699352308258,0.6201346210125841,5.592170189593427,0.9535309160273263
SLAM_with_milk_nomilk,improved_recall_recovery,000147,True,True,0.5854960083961487,0.5846,4789,7482.0,0.9753602004593861,0.011637389659881592,0.6002539396286011,0.7116848826408386,0.4416728615760803,0.9800000190734863,12.733419973102741,12.76193659735306,21.0,13.86118659734575,0.99875,0.7908543250182344,0.6349537727408291,7.215351178840309,0.9805723430723117
SLAM_with_milk_nomilk,improved_recall_recovery,000152,True,True,0.5791219472885132,0.5791,5063,6912.0,0.972348410033577,0.02337104082107544,0.6173290610313416,0.6510786414146423,0.46594005823135376,0.9733333587646484,23.591731527438697,12.551747770033428,19.0,5.383253716036961,0.99975,0.7045241419425395,0.6082459207459208,10.100482143995151,0.9279718473011361
SLAM_with_milk_nomilk,improved_recall_recovery,000156,True,True,0.5991140007972717,0.5851,4084,6656.0,0.9419686581782566,0.009744465351104736,0.6225948333740234,0.7102083563804626,0.45893150568008423,0.9599999785423279,5.474634037757028,12.721252269447461,22.0,19.734083335112018,0.998,0.7170195713221011,0.5523823838869683,8.339167031751337,0.8795024857474901
SLAM_with_milk_nomilk,improved_recall_recovery,000160,True,True,0.5917693376541138,0.5539,3661,5220.0,0.978148046981699,0.0342831015586853,0.6413877606391907,0.7272723913192749,0.4054054021835327,0.9933333396911621,14.878516397002954,12.778994718334623,21.0,7.7565174482876955,0.999,0.5948176087773056,0.48329554043839756,14.272226633433714,0.7138288824418412
SLAM_with_milk_nomilk,improved_recall_recovery,000164,True,True,0.6115553975105286,0.6116,3669,5382.0,0.975742709185064,0.0134316086769104,0.6673884987831116,0.7510977983474731,0.4094427227973938,0.9666666388511658,3.1060271131300397,12.492637262333139,21.0,24.05091842289687,0.9985,0.5718779753587258,0.4963185574755823,13.321377840802198,0.6863261963097314
SLAM_with_milk_nomilk,improved_recall_recovery,000168,True,True,0.6135814189910889,0.595,3908,5888.0,0.9762026612077789,0.05651277303695679,0.6602322459220886,0.7381699681282043,0.4376506507396698,0.9733333587646484,8.151086648926366,12.408170746627567,22.0,37.47461364405524,0.8285,0.6362540199670561,0.5249154784653829,7.928950873897025,0.7682029814151251
SLAM_with_milk_nomilk,improved_recall_recovery,000173,True,True,0.5350313186645508,0.535,6675,8580.0,0.979625468164794,0.07482853531837463,0.5499258041381836,0.6176508069038391,0.4312930703163147,0.9399999976158142,7.19679795065872,11.197751134873728,18.0,15.460030399632842,0.999,0.8343523441875434,0.8531073446327684,7.158254520916012,1.1683872206305275
SLAM_with_milk_nomilk,improved_recall_recovery,000178,True,True,0.6270753741264343,0.6262,3776,5535.0,0.9557733050847458,0.0643007755279541,0.5907501578330994,0.7048243880271912,0.5856515169143677,1.0,3.442085604532849,11.63408100515364,19.0,30.112170166918702,0.998,0.6210490637085613,0.513760095722405,10.003673277852974,0.7435015206254083
SLAM_with_milk_nomilk,improved_recall_recovery,000183,True,True,0.5902161598205566,0.5488,3770,5588.0,0.9822281167108753,0.04138368368148804,0.6222056746482849,0.7148446440696716,0.4270724058151245,0.9599999785423279,9.097635812131784,11.581176516898106,18.5,10.744663466795942,0.99925,0.6282268354397486,0.5134099616858238,11.760247784583571,0.7826218329360027
SLAM_with_milk_nomilk,improved_recall_recovery,000188,True,True,0.6053416728973389,0.6053,3489,4998.0,0.9664660361134996,0.007049500942230225,0.6687275767326355,0.7394233345985413,0.4024640619754791,0.9733333587646484,0.42152817719249924,12.383860612615889,20.0,28.630661043108717,0.9985,0.5634658965701546,0.48921853494418105,11.214383821495902,0.663092505912303
SLAM_with_milk_nomilk,improved_recall_recovery,000193,True,True,0.5940201878547668,0.594,3351,5104.0,0.976424947776783,0.005843639373779297,0.6513773202896118,0.7244499325752258,0.4010884463787079,0.9733333587646484,6.66400186009696,12.265896726862785,19.0,36.692164995806706,0.93275,0.5461759788525655,0.45960047704233753,11.944507977773371,0.6426373514881483
SLAM_with_milk_nomilk,improved_recall_recovery,000197,True,True,0.592313289642334,0.5551,3722,5207.0,0.9637291778613648,0.0077713727951049805,0.6304982304573059,0.7132247686386108,0.4254288971424103,0.95333331823349,9.058407335858874,13.079589491792238,20.0,14.413110720231998,0.99875,0.5913278305979056,0.5325814536340853,8.32374840382927,0.7022689464337907
SLAM_with_milk_nomilk,improved_recall_recovery,000201,True,True,0.6001846194267273,0.5899,3556,5828.0,0.9580989876265467,0.01860898733139038,0.6194211840629578,0.7186373472213745,0.45473822951316833,0.9466666579246521,0.10297331323010894,13.313820421739537,20.0,27.070372183335678,0.9305,0.645768636010844,0.4872260015117158,9.990483811687213,0.7941824637311281
SLAM_with_milk_nomilk,improved_recall_recovery,000206,True,True,0.5797245502471924,0.5787,3416,4674.0,0.961943793911007,0.0009819269180297852,0.6135067939758301,0.7066321969032288,0.40877798199653625,0.9399999976158142,14.98194119852144,11.161087312596214,17.0,9.043825366395424,0.999,0.5704922926471846,0.4819089207735496,8.84476937212297,0.6497983735904954
SLAM_with_milk_nomilk,improved_recall_recovery,000208,True,True,0.604678750038147,0.602,3748,5418.0,0.9663820704375667,0.0065621137619018555,0.6470940113067627,0.7221166491508484,0.43931344151496887,0.9666666388511658,3.273253234117078,12.608851995436643,16.0,24.766288971887093,0.87075,0.6172048558880421,0.5034175334323923,8.746516088422101,0.7542542501286009
SLAM_with_milk_nomilk,improved_recall_recovery,000212,True,True,0.5857394933700562,0.5798,3957,6604.0,0.9701794288602477,0.005945026874542236,0.5831834077835083,0.7036226391792297,0.4656071662902832,0.9599999785423279,17.70761032971518,11.165686236574361,17.0,7.739710386811453,0.99875,0.7692059937412613,0.5225484261501211,8.102466753579666,0.9584113769494764
SLAM_with_milk_nomilk,improved_recall_recovery,000216,True,True,0.5968256592750549,0.5402,3740,5330.0,0.9836898395721925,0.056620657444000244,0.6394568681716919,0.7302563786506653,0.41469258069992065,0.9666666388511658,25.86993816939298,11.2825977354653,19.0,9.252157623214316,1.0,0.49484276669784927,0.39044504478885256,16.62650383654952,0.7845642847117733
SLAM_with_milk_nomilk,improved_recall_recovery,000221,True,True,0.5638628005981445,0.5564,3803,5502.0,0.963712858269787,0.02306830883026123,0.571341335773468,0.6827005743980408,0.42656248807907104,0.9200000166893005,15.085464082566432,10.888986633723801,16.0,10.328028465383,0.99925,0.5893506785352826,0.4609878310665712,13.753923917680995,0.731034030294803
SLAM_with_milk_nomilk,improved_recall_recovery,000226,True,True,0.5965918898582458,0.5785,3958,5586.0,0.8082364830722587,0.04037386178970337,0.6308063864707947,0.7205572128295898,0.4318211078643799,0.9599999785423279,3.910547381207266,10.703782916041877,18.0,17.62598525372448,0.81575,0.5583337908992069,0.4831851028349083,13.74993802879717,0.7075640391070873
SLAM_with_milk_nomilk,improved_recall_recovery,000231,True,True,0.5771713256835938,0.5758,3936,5590.0,0.9471544715447154,0.06859380006790161,0.6102764010429382,0.7212046980857849,0.3939247727394104,0.9666666388511658,4.556864342706604,10.829762813406045,14.0,24.833749163671087,0.99875,0.533532506024903,0.46798556342734926,13.9312449214253,0.6634680689275038
SLAM_with_milk_nomilk,improved_recall_recovery,000235,True,True,0.5844399929046631,0.5589,4125,5576.0,0.9566060606060606,0.005211830139160156,0.6295912265777588,0.7216588854789734,0.39578118920326233,0.9666666388511658,2.1830424497015883,9.587998818687753,14.0,20.68672285093902,0.8625,0.4960150790483736,0.45834401435529354,12.801597966196459,0.6213268529146767
SLAM_with_milk_nomilk,improved_recall_recovery,000239,True,True,0.5792057514190674,0.5338,4147,5762.0,0.9467084639498433,0.00601726770401001,0.6226910948753357,0.717224657535553,0.3914428651332855,0.9666666388511658,15.991013862772093,8.976899795959838,12.0,6.9489014477561,0.9995,0.5440645011471956,0.4594665271966527,16.03400108968395,0.6851405264934545
SLAM_with_milk_nomilk,improved_recall_recovery,000243,True,True,0.5933139324188232,0.5913,3962,5207.0,0.9702170620898536,0.026652812957763672,0.6609939336776733,0.747642457485199,0.3571346700191498,0.9399999976158142,3.229150465880025,8.729760244092445,14.0,13.69032500077003,0.99925,0.49748918014281207,0.4680661577608142,11.088603896305303,0.5712867927745231
SLAM_with_milk_nomilk,improved_recall_recovery,000248,True,True,0.595818042755127,0.5826,5107,7632.0,0.9780693166242412,0.013228178024291992,0.6089922785758972,0.7028273940086365,0.47234174609184265,0.9733333587646484,1.061043652256103,8.55452781586211,12.0,18.55869836676294,0.9995,0.6527307216438133,0.5600094876660342,2.6555685452344573,0.8085179482018009
SLAM_with_milk_nomilk,improved_recall_recovery,000252,True,True,0.5294868350028992,0.5254,4663,6075.0,0.9729787690328114,0.007853388786315918,0.5470349788665771,0.6731984615325928,0.3579339385032654,0.9399999976158142,4.75968264642745,6.691183556448115,9.0,26.25044484358466,0.99975,0.5446577901780298,0.49817393289203377,11.896368328729682,0.6150706121952869
SLAM_with_milk_nomilk,improved_recall_recovery,000261,True,True,0.5279731154441833,0.5269,10143,12246.0,0.9786059351276742,0.00041306018829345703,0.514965295791626,0.6159685254096985,0.4464649260044098,0.9200000166893005,41.20001220703125,14.109814912687659,18.0,12.723880385948632,0.99975,0.749887825250872,0.8027828775727124,5.698348664376496,1.2818796322173514
SLAM_with_milk_nomilk,improved_recall_recovery,000266,True,True,0.5566970109939575,0.536,5497,6580.0,0.9870838639257777,0.02020883560180664,0.616553783416748,0.7303475737571716,0.315137654542923,0.9666666388511658,48.414999389648415,4.786498536564334,5.0,17.985504357216655,1.0,0.5429996142245852,0.494233414453497,18.026647376199218,0.6845810759532291
SLAM_with_milk_nomilk,improved_recall_recovery,000270,True,True,0.5511871576309204,0.5374,5743,7100.0,0.9965174995646875,0.012714147567749023,0.6006677746772766,0.7190636992454529,0.3247734010219574,0.9599999785423279,50.76974960327152,4.985025200117994,8.0,20.480658127100753,1.0,0.4909715192884136,0.4174871996849153,21.15128549363941,0.72772008963787
SLAM_with_milk_nomilk,improved_recall_recovery,000274,True,True,0.5597406625747681,0.5545,6344,7450.0,0.9959016393442623,0.0030353665351867676,0.6134761571884155,0.7223986387252808,0.33275464177131653,0.95333331823349,53.04034578704841,4.36877249832641,7.0,22.03335426008232,0.99925,0.45069995214209646,0.3837852543756235,22.9401544906219,0.7462980025542769
SLAM_with_milk_nomilk,improved_recall_recovery,000278,True,True,0.5261234641075134,0.5233,11147,13038.0,0.9869920157890015,0.030990242958068848,0.5415183305740356,0.6150417923927307,0.4135552942752838,0.9266666769981384,50.65622048912053,14.330883457623202,17.0,21.316709388927507,0.945,0.6573571113980936,0.6388351080993869,12.688533305072689,1.2706014619140513
SLAM_with_milk_nomilk,improved_recall_recovery,000283,True,True,0.5335742831230164,0.5331,11553,13363.0,0.9690123777373842,0.0814429521560669,0.5484351515769958,0.62164306640625,0.42407462000846863,0.9399999976158142,51.17654331792835,15.038719347553357,19.0,19.52875463285102,0.95825,0.6706926268602096,0.648427028305606,11.064219410987176,1.2682578077910092
SLAM_with_milk_nomilk,improved_recall_recovery,000287,True,True,0.5585243105888367,0.5237,6723,7644.0,0.9265208984084486,0.03198462724685669,0.6203634142875671,0.7315899729728699,0.3086256980895996,0.9399999976158142,54.45975742911435,3.5107352321259717,5.0,21.186481977945903,0.999,0.4325273464864878,0.389664566660991,25.55103549544454,0.709020864639638
SLAM_with_milk_nomilk,improved_recall_recovery,000291,True,True,0.5510905981063843,0.5476,7949,8614.0,0.9377280161026544,0.012033939361572266,0.6054134368896484,0.6972422003746033,0.3422630727291107,0.9599999785423279,51.00883378400249,5.33065288739569,6.0,18.735490313535422,1.0,0.5568823333404619,0.5352356247297881,19.138556329899046,0.7884802436805832
SLAM_with_milk_nomilk,improved_recall_recovery,000296,True,True,0.5222054719924927,0.5191,11696,13280.0,0.9491279069767442,0.03896653652191162,0.5385026335716248,0.6168452501296997,0.40418753027915955,0.9399999976158142,45.55574195960162,16.11850927555875,20.0,16.32919423128118,0.9995,0.8229977075680187,0.80376254180602,6.105863873173036,1.2050421213440288
SLAM_with_milk_nomilk,improved_recall_recovery,000300,True,True,0.5535188913345337,0.5535,6905,7938.0,0.8418537291817524,0.03594869375228882,0.6132650971412659,0.7293378114700317,0.30642250180244446,0.95333331823349,20.486232273741052,3.529275937891074,4.0,9.951921094687577,0.99825,0.5539689281243856,0.5481347773766546,12.613980022111829,0.6343098373181749
SLAM_with_milk_nomilk,improved_recall_recovery,000304,True,True,0.5156968235969543,0.5157,11389,12948.0,0.8207919922732461,0.06657734513282776,0.5394722819328308,0.6360996961593628,0.36446085572242737,0.95333331823349,27.15104243300982,16.24364503585199,22.0,5.713087583902279,0.99875,0.8565375791768295,0.8629236216489631,7.236984338192196,1.07430109040407
SLAM_with_milk_nomilk,improved_recall_recovery,001245,False,False,0.5192379951477051,0.5192,8502,9724.0,0.9671841919548342,0.049262166023254395,0.5300240516662598,0.569060206413269,0.4476534426212311,0.846666693687439,41.0,13.578652793672223,15.0,11.503751315845818,0.999,0.7422179743419556,0.8035838150289017,4.966441977069998,1.2107085926487728
SLAM_with_milk_nomilk,improved_recall_recovery,001251,True,True,0.5351367592811584,0.5323,3342,4095.0,0.9985038898862957,0.0028774142265319824,0.5353090167045593,0.6257951855659485,0.44168591499328613,0.9719626307487488,25.040008544921875,2.9204299504708615,3.0,728.7924363841364,0.927,0.3896801445529228,0.3561270801815431,18.676134792216455,0.39708033765535233
SLAM_with_milk_nomilk,improved_recall_recovery,001255,True,True,0.5089204907417297,0.5067,4716,5734.0,0.9919423240033927,0.019371628761291504,0.43507614731788635,0.5955813527107239,0.4951182007789612,0.9285714030265808,22.176005554199264,4.81955551262393,5.0,29.01387532843978,0.998,0.3967141019294776,0.4466898954703833,13.395019536969468,0.5227284041089352
SLAM_with_milk_nomilk,improved_recall_recovery,001260,True,True,0.5852782726287842,0.5853,4710,5808.0,0.9887473460721868,0.031758666038513184,0.5610988140106201,0.6700934767723083,0.5240174531936646,0.9897959232330322,21.244399337768527,5.533969946880035,6.0,24.786052469200854,0.99875,0.4413253821969221,0.46476271668087527,20.446140658790142,0.5818354908863858
SLAM_with_milk_nomilk,improved_recall_recovery,001265,True,True,0.5779279470443726,0.5779,6338,7869.0,0.9780687914168508,0.004315197467803955,0.6047769784927368,0.6613510251045227,0.45977917313575745,0.9333333373069763,20.868851024627702,9.104825727098673,11.0,13.819985535952242,0.90025,0.45558771828912653,0.3949194401975773,24.977914761109087,0.8778500617231986
SLAM_with_milk_nomilk,improved_recall_recovery,001270,True,True,0.5855110883712769,0.5855,4748,5856.0,0.9736731255265375,0.003025650978088379,0.6131458878517151,0.6780134439468384,0.4603683054447174,0.9599999785423279,23.944748893547057,5.845725204788492,11.0,7.903181086802874,0.5415,0.47575911588227554,0.43346007604562736,21.516715093695947,0.7246257588639462
SLAM_with_milk_nomilk,improved_recall_recovery,001276,True,True,0.6284040808677673,0.6003,4286,5734.0,0.9804013065795614,0.021586120128631592,0.6015905737876892,0.7339963912963867,0.5496251583099365,1.0,24.789086780805633,5.767986486814732,7.0,7.023275141335262,0.2975,0.44324997318214404,0.411998820754717,22.219802271359054,0.7817992175904468
SLAM_with_milk_nomilk,improved_recall_recovery,001281,True,True,0.6248739361763,0.6151,4476,6272.0,0.9859249329758714,0.03540849685668945,0.6658026576042175,0.7269854545593262,0.4789144694805145,0.9800000190734863,28.917902135062718,6.630477845898498,10.0,9.436376695783565,0.308,0.4458162501334255,0.4326356132075472,21.960152678619114,0.9422804806161091
