frame,stage,score,bbox_area,mask_area,depth_valid_ratio,reasons
000260,temporal_jump_reject,0.5637970566749573,11316.0,10310.0,0.9769156159068865,
000265,temporal_jump_reject,0.5652878284454346,10676.0,9714.0,0.9897055795758699,
000270,temporal_jump_reject,0.5669710636138916,10112.0,9028.0,0.993021710234825,
000275,temporal_jump_reject,0.5731950402259827,8880.0,8106.0,0.9958055761164569,mask_area_below_min;bbox_area_below_min
000280,no_ism_candidate,0.5732089281082153,7809.0,6926.0,0.9914813745307537,mask_area_below_min;bbox_area_below_min
000285,no_ism_candidate,0.6158515214920044,6966.0,6180.0,0.9954692556634305,mask_area_below_min;bbox_area_below_min
000290,no_ism_candidate,0.6030635237693787,7089.0,6193.0,0.9838527369610851,mask_area_below_min;bbox_area_below_min
000295,no_ism_candidate,0.6125643253326416,6762.0,6014.0,0.9985034918523445,mask_area_below_min;bbox_area_below_min
000300,no_ism_candidate,0.617878794670105,6576.0,5997.0,0.9829914957478739,mask_area_below_min;bbox_area_below_min
000305,no_ism_candidate,0.6276885867118835,5952.0,5422.0,0.9990778310586499,mask_area_below_min;bbox_area_below_min
000310,no_ism_candidate,0.6202104091644287,6336.0,5812.0,0.9778045423262216,mask_area_below_min;bbox_area_below_min
000315,no_ism_candidate,0.6250738501548767,6615.0,6209.0,0.9714929940409084,mask_area_below_min;bbox_area_below_min
000320,no_ism_candidate,0.6348125338554382,6650.0,6362.0,0.9723357434768941,mask_area_below_min;bbox_area_below_min
000325,no_ism_candidate,0.6320688128471375,7800.0,7155.0,0.9767994409503844,mask_area_below_min;bbox_area_below_min
000330,no_ism_candidate,0.6334799528121948,7384.0,7199.0,0.9167939991665509,mask_area_below_min;bbox_area_below_min
000335,no_ism_candidate,0.6415689587593079,3038.0,2254.0,0.9964507542147294,mask_area_below_min;bbox_area_below_min
000340,temporal_jump_reject,0.6348019242286682,3498.0,2625.0,0.9641904761904762,mask_area_below_min;bbox_area_below_min
000345,temporal_jump_reject,0.6493398547172546,3685.0,2667.0,0.8938882639670042,mask_area_below_min;bbox_area_below_min
000350,temporal_jump_reject,0.6172757148742676,9204.0,8453.0,0.9594226901691707,mask_area_below_min
000355,temporal_jump_reject,0.6273232102394104,9240.0,8477.0,0.989501002713224,mask_area_below_min
000360,temporal_jump_reject,0.6310351490974426,9027.0,8642.0,0.9856514695672298,mask_area_below_min
000365,temporal_jump_reject,0.6285403966903687,9027.0,8395.0,0.979988088147707,mask_area_below_min
000370,temporal_jump_reject,0.6220535039901733,7308.0,6879.0,0.9861898531763338,mask_area_below_min;bbox_area_below_min
000375,temporal_jump_reject,0.6235674023628235,9480.0,8963.0,0.9819256945219235,mask_area_below_min
000380,temporal_jump_reject,0.6278640031814575,9720.0,8754.0,0.9788668037468585,mask_area_below_min
000385,temporal_jump_reject,0.6318901181221008,9720.0,8817.0,0.9909266190314165,mask_area_below_min
000390,temporal_jump_reject,0.6317035555839539,9240.0,8749.0,0.982855183449537,mask_area_below_min
000395,temporal_jump_reject,0.6163756251335144,6545.0,5558.0,0.9998200791651674,mask_area_below_min;bbox_area_below_min
000400,temporal_jump_reject,0.5908727645874023,12444.0,11067.0,0.9727116653112858,
000405,temporal_jump_reject,0.6290551424026489,9296.0,8459.0,0.992434093864523,mask_area_below_min
000410,temporal_jump_reject,0.6282002925872803,10032.0,9043.0,0.9878358951675329,
